nthreads,energy,time,power,speedup
96,23.0531422779,0.162252733333,142.081688267,8.99111588016
97,24.944199227,0.176964133333,140.956242133,8.24366553716
98,28.5818877995,0.202049466667,141.459852733,7.22017806501
99,27.3983638958,0.195132266667,140.409192,7.47612453949
100,25.8286141874,0.182081333333,141.8520708,8.01198618533
101,29.980305434,0.212998533333,140.753576867,6.84902897894
102,24.0653311179,0.168729466667,142.626724267,8.64598908592
103,28.4778441478,0.201833133333,141.095982,7.22791695882
104,24.4369605022,0.170637266667,143.2099856,8.5493231096
105,28.723570874,0.201676733333,142.423820533,7.23352219743
106,25.0008208878,0.1751934,142.7041252,8.32698678873
107,25.3808313321,0.178655133333,142.066062467,8.16563789718
108,24.691861659,0.173093866667,142.650124667,8.42798855538
109,29.9711393703,0.210282066667,142.528270933,6.93750613354
